class_id,class_name,x_center_norm,y_center_norm,width_norm,height_norm,area_norm,area_percent,aspect_ratio,x1_px,y1_px,x2_px,y2_px,width_px,height_px,area_px,size_bucket,line_no,line_errors,raw_label_line,split,image_path,image_name,label_path,image_width_px,image_height_px
0,BG,0.600098,0.546875,0.054932,0.074951,0.004117208332,0.4117208332,0.7329054982588624,1172.750336,1043.250176,1285.251072,1196.749824,112.50073599999996,153.49964799999998,17268.823375740918,small_0.1-1%,1,,0 0.600098 0.546875 0.054932 0.074951,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-13-img-3.jpg,BG-13-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-13-img-3.txt,2048,2048
0,BG,0.392578,0.557617,0.064941,0.044922,0.002917279602,0.29172796019999997,1.4456391077868307,737.5001599999999,1095.9994880000002,870.499328,1187.999744,132.99916800000005,92.00025599999981,12235.957503786987,small_0.1-1%,1,,0 0.392578 0.557617 0.064941 0.044922,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-14-img-1.jpg,BG-14-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-14-img-1.txt,2048,2048
0,BG,0.578125,0.429688,0.050049,0.061768,0.0030914266320000005,0.30914266320000006,0.8102739282476363,1132.749824,816.750592,1235.250176,943.2514560000001,102.50035200000002,126.50086400000009,12966.383088304141,small_0.1-1%,1,,0 0.578125 0.429688 0.050049 0.061768,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-15-img-1.jpg,BG-15-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-15-img-1.txt,2048,2048
0,BG,0.493896,0.679932,0.024414,0.073242,0.001788130188,0.1788130188,0.33333333333333337,986.499072,1317.500928,1036.498944,1467.500544,49.99987199999998,149.99961600000006,7499.961600049152,small_0.1-1%,1,,0 0.493896 0.679932 0.024414 0.073242,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-16-img-1.jpg,BG-16-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-16-img-1.txt,2048,2048
0,BG,0.36499,0.446045,0.056152,0.065186,0.0036603242719999997,0.36603242719999995,0.861411959623232,689.999872,846.7496960000001,804.9991679999999,980.250624,114.99929599999996,133.50092799999993,15352.512735346674,small_0.1-1%,1,,0 0.364990 0.446045 0.056152 0.065186,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-17-img-1.jpg,BG-17-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-17-img-1.txt,2048,2048
0,BG,0.330811,0.640381,0.131836,0.047119,0.006211980484,0.6211980484,2.79793713788493,542.5008640000001,1263.250432,812.500992,1359.7501439999999,270.0001279999999,96.49971199999982,26054.934591963076,small_0.1-1%,1,,0 0.330811 0.640381 0.131836 0.047119,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-19-img-1.jpg,BG-19-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-19-img-1.txt,2048,2048
0,BG,0.513184,0.338623,0.111084,0.091064,0.010115753376,1.0115753376,1.219845383466573,937.250816,600.250368,1164.750848,786.74944,227.50003199999992,186.49907200000007,42428.544847970305,medium_1-5%,1,,0 0.513184 0.338623 0.111084 0.091064,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-2-img-3.jpg,BG-2-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-2-img-3.txt,2048,2048
0,BG,0.662842,0.470459,0.048828,0.084717,0.004136561676,0.4136561676,0.576366018626722,1307.500544,876.749824,1407.5002880000002,1050.25024,99.99974400000019,173.5004160000001,17349.997183893545,small_0.1-1%,1,,0 0.662842 0.470459 0.048828 0.084717,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-20-img-2.jpg,BG-20-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-20-img-2.txt,2048,2048
0,BG,0.673828,0.540283,0.112305,0.045654,0.00512717247,0.512717247,2.4599158890787227,1264.9994239999999,1059.7498879999998,1495.000064,1153.24928,230.0006400000002,93.49939200000017,21504.91999961094,small_0.1-1%,2,,0 0.673828 0.540283 0.112305 0.045654,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-20-img-2.jpg,BG-20-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-20-img-2.txt,2048,2048
0,BG,0.270996,0.391357,0.063477,0.063477,0.004029329529000001,0.4029329529000001,1.0,489.99936,736.498688,620.000256,866.499584,130.000896,130.000896,16900.23296080282,small_0.1-1%,1,,0 0.270996 0.391357 0.063477 0.063477,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-21-img-2.jpg,BG-21-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-21-img-2.txt,2048,2048
0,BG,0.209961,0.360596,0.041504,0.043945,0.0018238932799999998,0.182389328,0.9444532938900899,387.50003200000003,693.500928,472.500224,783.5002880000001,85.00019199999997,89.99936000000002,7649.962879877119,small_0.1-1%,2,,0 0.209961 0.360596 0.041504 0.043945,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-21-img-2.jpg,BG-21-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-21-img-2.txt,2048,2048
0,BG,0.241211,0.378418,0.042725,0.053711,0.002294802475,0.2294802475,0.7954608925545977,450.249728,720.0,537.750528,830.0001279999999,87.50080000000003,110.0001279999999,9625.099200102395,small_0.1-1%,1,,0 0.241211 0.378418 0.042725 0.053711,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-21-img-3.jpg,BG-21-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-21-img-3.txt,2048,2048
0,BG,0.293457,0.395508,0.0354,0.058594,0.0020742276,0.20742275999999998,0.604157422261665,564.7503360000001,750.000128,637.249536,870.0006400000001,72.49919999999997,120.00051200000007,8699.941119590401,small_0.1-1%,2,,0 0.293457 0.395508 0.035400 0.058594,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-21-img-3.jpg,BG-21-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-21-img-3.txt,2048,2048
0,BG,0.343018,0.495605,0.085449,0.086182,0.0073641657179999995,0.7364165718,0.9914947436819754,615.001088,926.748672,790.00064,1103.2494080000001,174.999552,176.50073600000007,30887.549727670284,small_0.1-1%,1,,0 0.343018 0.495605 0.085449 0.086182,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-22-img-2.jpg,BG-22-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-22-img-2.txt,2048,2048
0,BG,0.344238,0.475342,0.090332,0.091064,0.008225993248,0.8225993248,0.9919616972678554,612.499456,880.2508799999999,797.499392,1066.749952,184.99993599999993,186.49907199999996,34502.31638405937,small_0.1-1%,1,,0 0.344238 0.475342 0.090332 0.091064,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-22-img-3.jpg,BG-22-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-22-img-3.txt,2048,2048
0,BG,0.492676,0.37915,0.042725,0.029297,0.001251714325,0.12517143249999998,1.4583404444141037,965.250048,746.499072,1052.750848,806.499328,87.50079999999991,60.000256000000036,5250.070400204798,small_0.1-1%,1,,0 0.492676 0.379150 0.042725 0.029297,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-23-img-1.jpg,BG-23-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-23-img-1.txt,2048,2048
0,BG,0.51709,0.432129,0.05249,0.056885,0.00298589365,0.298589365,0.9227388591016965,1005.2505600000001,826.749952,1112.75008,943.2504319999999,107.49951999999996,116.50047999999992,12523.745679769587,small_0.1-1%,2,,0 0.517090 0.432129 0.052490 0.056885,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-23-img-1.jpg,BG-23-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-23-img-1.txt,2048,2048
0,BG,0.520508,0.296143,0.062256,0.032471,0.002021514576,0.20215145760000003,1.9172800344923162,1002.25024,573.25056,1129.750528,639.751168,127.50028800000007,66.50060800000006,8478.846672175116,small_0.1-1%,1,,0 0.520508 0.296143 0.062256 0.032471,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-23-img-3.jpg,BG-23-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-23-img-3.txt,2048,2048
0,BG,0.458496,0.29541,0.057373,0.073242,0.004202113266,0.42021132660000005,0.7833346986701619,880.249856,529.999872,997.74976,679.999488,117.49990400000002,149.99961600000006,17624.940480036872,small_0.1-1%,2,,0 0.458496 0.295410 0.057373 0.073242,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-23-img-3.jpg,BG-23-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-23-img-3.txt,2048,2048
0,BG,0.562012,0.380127,0.042725,0.050537,0.002159193325,0.21591933249999998,0.8454201871895839,1107.250176,726.7502079999999,1194.7509759999998,830.249984,87.5007999999998,103.49977600000011,9056.313199820788,small_0.1-1%,3,,0 0.562012 0.380127 0.042725 0.050537,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-23-img-3.jpg,BG-23-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-23-img-3.txt,2048,2048
0,BG,0.543945,0.388184,0.06958,0.056885,0.0039580583,0.39580583,1.2231695526061352,1042.74944,736.750592,1185.24928,853.2510719999999,142.49983999999995,116.50047999999992,16601.299759923182,small_0.1-1%,1,,0 0.543945 0.388184 0.069580 0.056885,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-24-img-1.jpg,BG-24-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-24-img-1.txt,2048,2048
0,BG,0.595703,0.468018,0.092773,0.024414,0.002264960022,0.2264960022,3.799991807979028,1125.000192,933.5009279999999,1314.999296,983.5008,189.999104,49.999872000000096,9499.930880114705,small_0.1-1%,2,,0 0.595703 0.468018 0.092773 0.024414,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-24-img-1.jpg,BG-24-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-24-img-1.txt,2048,2048
0,BG,0.566406,0.282471,0.063477,0.063477,0.004029329529000001,0.4029329529000001,1.0,1094.99904,513.50016,1224.999936,643.5010560000001,130.000896,130.000896,16900.23296080282,small_0.1-1%,1,,0 0.566406 0.282471 0.063477 0.063477,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-24-img-2.jpg,BG-24-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-24-img-2.txt,2048,2048
0,BG,0.619629,0.365479,0.106201,0.03418,0.0036299501800000004,0.36299501800000006,3.1071094207138676,1160.250368,713.500672,1377.750016,783.501312,217.49964799999998,70.00063999999998,15225.114559774713,small_0.1-1%,2,,0 0.619629 0.365479 0.106201 0.034180,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-24-img-2.jpg,BG-24-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-24-img-2.txt,2048,2048
0,BG,0.55957,0.419189,0.096436,0.0896,0.0086406656,0.8640665599999999,1.0762946428571427,1047.248896,766.7486719999999,1244.749824,950.249472,197.50092799999993,183.50080000000003,36241.57828874239,small_0.1-1%,1,,0 0.559570 0.419189 0.096436 0.089600,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-25-img-2.jpg,BG-25-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-25-img-2.txt,2048,2048
0,BG,0.448242,0.344971,0.10376,0.053223,0.00552241848,0.552241848,1.949533096593578,811.749376,652.000256,1024.249856,761.0009600000001,212.50047999999992,109.00070400000004,23162.70192033792,small_0.1-1%,1,,0 0.448242 0.344971 0.103760 0.053223,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-25-img-3.jpg,BG-25-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-25-img-3.txt,2048,2048
0,BG,0.52417,0.633057,0.043945,0.049561,0.002177958145,0.21779581450000002,0.8866850951352878,1028.5004800000002,1245.750272,1118.49984,1347.2512,89.9993599999998,101.50092799999993,9135.018559406053,small_0.1-1%,1,,0 0.524170 0.633057 0.043945 0.049561,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-26-img-1.jpg,BG-26-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-26-img-1.txt,2048,2048
0,BG,0.536621,0.5896,0.040039,0.017822,0.000713575058,0.0713575058,2.24660531926832,1057.999872,1189.251072,1139.999744,1225.750528,81.99987199999987,36.49945600000001,2992.950720069628,tiny_<0.1%,2,,0 0.536621 0.589600 0.040039 0.017822,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-26-img-1.jpg,BG-26-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-26-img-1.txt,2048,2048
0,BG,0.517334,0.423828,0.028809,0.02832,0.0008158708800000001,0.081587088,1.0172669491525423,1029.9996159999998,839.000064,1089.000448,896.999424,59.00083200000017,57.999360000000024,3422.0104954675317,tiny_<0.1%,1,,0 0.517334 0.423828 0.028809 0.028320,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-27-img-1.jpg,BG-27-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-27-img-1.txt,2048,2048
0,BG,0.379395,0.45459,0.028076,0.022461,0.0006306150359999999,0.06306150359999999,1.2499888695961892,748.251136,908.000256,805.750784,954.0003839999999,57.49964799999998,46.000127999999904,2644.9911679549377,tiny_<0.1%,2,,0 0.379395 0.454590 0.028076 0.022461,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-27-img-1.jpg,BG-27-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-27-img-1.txt,2048,2048
0,BG,0.48584,0.4021,0.026611,0.026855,0.000714638405,0.0714638405,0.9909141686836715,967.7506559999999,796.0012800000001,1022.249984,851.00032,54.499328000000105,54.99903999999992,2997.4107206451217,tiny_<0.1%,1,,0 0.485840 0.402100 0.026611 0.026855,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-27-img-2.jpg,BG-27-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-27-img-2.txt,2048,2048
0,BG,0.347412,0.433594,0.031006,0.022705,0.00070399123,0.070399123,1.3656022902444396,679.749632,864.750592,743.24992,911.2504319999999,63.500287999999955,46.49983999999995,2952.7532319539146,tiny_<0.1%,2,,0 0.347412 0.433594 0.031006 0.022705,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-27-img-2.jpg,BG-27-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-27-img-2.txt,2048,2048
0,BG,0.545898,0.52124,0.037842,0.03418,0.00129343956,0.129343956,1.1071386775892333,1079.248896,1032.4992,1156.749312,1102.4998400000002,77.50041599999986,70.0006400000002,5425.078720266246,small_0.1-1%,1,,0 0.545898 0.521240 0.037842 0.034180,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-27-img-3.jpg,BG-27-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-27-img-3.txt,2048,2048
0,BG,0.422607,0.546143,0.018066,0.013672,0.00024699835199999996,0.024699835199999996,1.3213867758923346,846.999552,1104.5007360000002,883.99872,1132.500992,36.999168000000054,28.00025599999981,1035.9861757870024,tiny_<0.1%,2,,0 0.422607 0.546143 0.018066 0.013672,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-27-img-3.jpg,BG-27-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-27-img-3.txt,2048,2048
0,BG,0.426514,0.367432,0.052246,0.039551,0.0020663815460000004,0.20663815460000004,1.3209779778008142,820.000768,712.000512,927.000576,793.00096,106.99980800000003,81.000448,8667.032383913987,small_0.1-1%,1,,0 0.426514 0.367432 0.052246 0.039551,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-28-img-1.jpg,BG-28-img-1.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-28-img-1.txt,2048,2048
0,BG,0.557129,0.608398,0.049316,0.023682,0.001167901512,0.1167901512,2.082425470821721,1090.500608,1221.748736,1191.4997759999999,1270.249472,100.99916799999983,48.50073599999996,4898.533983387636,small_0.1-1%,1,,0 0.557129 0.608398 0.049316 0.023682,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-28-img-2.jpg,BG-28-img-2.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-28-img-2.txt,2048,2048
0,BG,0.644775,0.54126,0.020264,0.030029,0.000608507656,0.060850765599999995,0.6748143461320724,1299.748864,1077.7507839999998,1341.249536,1139.250176,41.50067200000012,61.49939200000017,2552.2660955914384,tiny_<0.1%,1,,0 0.644775 0.541260 0.020264 0.030029,train,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/images/train/BG-29-img-3.jpg,BG-29-img-3.jpg,/home/drnguyenvinh/notebooks/shrimp_yolo_canonical_bg_wssv_2cls_split70_15_15/labels/train/BG-29-img-3.txt,2048,2048
