filename,0,1,Healthy
WSSV-20-img-2_jpg.rf.fe7dcf1736ce966dc3364bc362868d01.jpg,1,0,0
BG-29-img-3_jpg.rf.eaf2edc1fcee1f46661fe62c5d21513f.jpg,1,0,0
WSSV-19-img-3_jpg.rf.d7ca58c052df505321ab66768edf39fb.jpg,1,0,0
Healthy-55-img-3_jpg.rf.2f58996bb5b283f9110bfe5efdde7f1f.jpg,0,0,1
BG-64-img-2_jpg.rf.006e687034c9b014cd4bff0e839d8b90.jpg,1,0,0
BG-46-img-1_jpg.rf.519749522a761ba9e7e4b873f9677789.jpg,1,0,0
WSSV_BG-9-img-1_jpg.rf.db33ec9eb084b323ade805b760e54667.jpg,1,1,0
WSSV-49-img-3_jpg.rf.073be94b5bd938b573f808f3f77e132a.jpg,1,0,0
BG-6-img-3_jpg.rf.34c1f36b503c147892e994060622a612.jpg,1,0,0
WSSV-44-img-2_jpg.rf.b1a3769a205e4f78f70bacb4f746ae44.jpg,1,0,0
WSSV_BG-38-img-3_jpg.rf.9006f444a65ad879d347d3b1e2a51d9e.jpg,1,1,0
WSSV_BG-46-img-2_jpg.rf.2977d7992d68c7072b6db387388b40d4.jpg,1,1,0
Healthy-105-img-2_jpg.rf.225440fc52e0dd68a62f6c5a372a77e6.jpg,0,0,1
WSSV_BG-70-img-3_jpg.rf.69c65eb6ed4e9bfffbc453375d223736.jpg,1,1,0
BG-7-img-1_jpg.rf.8640541833fc29842595607978f6ab5b.jpg,1,0,0
WSSV_BG-11-img-3_jpg.rf.c6682de19f2ae811d3878e8bbbf16a9f.jpg,1,1,0
WSSV_BG-47-img-3_jpg.rf.c7a81ec78684c989865bdb7830bdca93.jpg,1,1,0
WSSV_BG-60-img-1_jpg.rf.537d63d316e1cff52bed388eb375a42a.jpg,1,1,0
Healthy-26-img-2_jpg.rf.e48e816e6a98b68afc3b4e94745bd8cb.jpg,0,0,1
Healthy-38-img-1_jpg.rf.62fdeb5e392870dccd8101ddc43ca4a0.jpg,0,0,1
Healthy-115-img-3_jpg.rf.52efeffea01565c74c961fc44b8e585e.jpg,0,0,1
WSSV-14-img-1_jpg.rf.8049b71e4558bda8893374643a682cc5.jpg,1,0,0
Healthy-114-img-2_jpg.rf.b9038ee39d7bef30f31f93d49c3c9b5d.jpg,0,0,1
Healthy-103-img-1_jpg.rf.aa30d807d1d8e1f449136845ea8fc026.jpg,0,0,1
WSSV_BG-32-img-1_jpg.rf.a365a4ecff5aa25291fe994ae9bed75a.jpg,1,1,0
Healthy-83-img-2_jpg.rf.9361cab6dd47c73de13f4f9fe86e4107.jpg,0,0,1
Healthy-135-img-3_jpg.rf.07204b36605c0222b97ec8acefcafafc.jpg,0,0,1
BG-2-img-1_jpg.rf.31674128c9bc8e8def699a5cf7c46a2b.jpg,1,0,0
WSSV-41-img-2_jpg.rf.bbb65a8b55c6a807c48c63341dab9f98.jpg,1,0,0
WSSV_BG-79-img-3_jpg.rf.b51a6351e834289b3f508bb2050979c1.jpg,1,1,0
BG-10-img-3_jpg.rf.a35dbaf124796534b1cbe9c3475a6163.jpg,1,0,0
BG-50-img-2_jpg.rf.642af0ef05927984000aa388cc0b3fb4.jpg,1,0,0
BG-3-img-3_jpg.rf.cf6ae74c805ad3ab2b28922872a9623c.jpg,1,0,0
Healthy-25-img-1_jpg.rf.aadd1904a94b679c27c82feb2a55a097.jpg,0,0,1
WSSV-23-img-1_jpg.rf.e7ca18656e038a4925ce080c4cf4ad0f.jpg,1,0,0
WSSV_BG-43-img-1_jpg.rf.1affb11a7c671b081bb09bfd67da6b39.jpg,1,1,0
WSSV_BG-36-img-3_jpg.rf.d4da1de963e803615c5ee1f8c3d8825c.jpg,1,1,0
Healthy-90-img-1_jpg.rf.d81aad3d5cab9d3a3b4bd660d60309dc.jpg,0,0,1
BG-23-img-3_jpg.rf.2e2dd10ed557c1fa44ff1254920637be.jpg,1,0,0
Healthy-43-img-3_jpg.rf.dcdc32ba304deb0bdcf48ff047903e79.jpg,0,0,1
Healthy-94-img-3_jpg.rf.58a752ccb3f63358700d75b1738b0e28.jpg,0,0,1
Healthy-61-img-2_jpg.rf.52ddd7144fd50cf1e39b46e58ea88e72.jpg,0,0,1
WSSV-79-img-1_jpg.rf.f9b28d5c5998656ca2ca6508d5a7c415.jpg,1,0,0
WSSV_BG-55-img-1_jpg.rf.fc4c81743b3e573bf59f51c4afde4192.jpg,1,1,0
WSSV_BG-18-img-1_jpg.rf.2c0a747a7b55445c6d97c6c838837e9d.jpg,1,1,0
BG-62-img-3_jpg.rf.74d065376a7d40fbba41e55b7766d039.jpg,1,0,0
WSSV-84-img-1_jpg.rf.77f65c6a21f9a63689a68995bec44188.jpg,1,0,0
BG-13-img-1_jpg.rf.2dd2e70245146b03fa3e7e48dbd1c9a6.jpg,1,0,0
WSSV-11-img-3_jpg.rf.0cfcdb8f0fb3d064b32eae31840ba195.jpg,1,0,0
Healthy-7-img-3_jpg.rf.7233edde3fbd6f7dd91e31fe6fa6c641.jpg,0,0,1
Healthy-109-img-1_jpg.rf.ab8d17ef717954e32f8c0bf3a64fa2f2.jpg,0,0,1
WSSV_BG-71-img-1_jpg.rf.2436e83b7dddbe3d118214f210682552.jpg,1,1,0
Healthy-105-img-1_jpg.rf.b3aaa7e59262aee2399e8b4626c09aeb.jpg,0,0,1
BG-6-img-1_jpg.rf.6bcdd2f94c5fad68596cf96d0366409a.jpg,1,0,0
Healthy-8-img-2_jpg.rf.d3c00ef992a114552f38d3336aa02927.jpg,0,0,1
WSSV-93-img-2_jpg.rf.30abcb84e0fd85b6114f329d5bb87fa0.jpg,1,0,0
Healthy-68-img-1_jpg.rf.478e3638b4fccf6bb9c3b15457da17c0.jpg,0,0,1
WSSV_BG-64-img-3_jpg.rf.a59e4cfe94260a9c7c25ed989ba7a674.jpg,1,1,0
BG-51-img-3_jpg.rf.a0bd01815443c8ca739c6fbd56c43daf.jpg,1,0,0
Healthy-28-img-2_jpg.rf.a3fab4f1b922d3b591817cf1cef332a1.jpg,0,0,1
WSSV_BG-34-img-1_jpg.rf.342813e3178a3f49307096104513976f.jpg,1,1,0
WSSV-47-img-1_jpg.rf.66329f18e7763e5b49bcc52d098363e1.jpg,1,0,0
WSSV-94-img-2_jpg.rf.78e841baada5ec6d7d1c92a210210e81.jpg,1,0,0
WSSV-102-img-1_jpg.rf.0b9fbf27eec7a67c66bcaf41dc20138e.jpg,1,0,0
Healthy-79-img-1_jpg.rf.ae33277cc1a569b47a6d2d14ae0ffd31.jpg,0,0,1
BG-2-img-2_jpg.rf.aebd34c0967507281061d5549682e157.jpg,1,0,0
WSSV-30-img-3_jpg.rf.731c229f9a81119068302fbe075e46b7.jpg,1,0,0
BG-48-img-3_jpg.rf.20c8c2bf862c88ff9daf90da048199fe.jpg,1,0,0
Healthy-45-img-2_jpg.rf.572e1d151cfdef3f7bbcdef964d5d6ce.jpg,0,0,1
BG-51-img-1_jpg.rf.3391a5a20e8054be99773c342ec9e16c.jpg,1,0,0
BG-1-img-2_jpg.rf.e78e9b492893fe13e25d802941125cb7.jpg,1,0,0
BG-28-img-2_jpg.rf.ae2cbb87592c00be1b23922df3066886.jpg,1,0,0
WSSV-38-img-2_jpg.rf.fece52e206ee7b973dc675ae6b1eab13.jpg,1,0,0
WSSV-118-img-2_jpg.rf.509b1587456087f3983bde784d5f97ff.jpg,1,0,0
BG-14-img-1_jpg.rf.3654a36aa6a9cf52a1646d2692aa0327.jpg,1,0,0
WSSV_BG-57-img-2_jpg.rf.f9bb863844ee2a58ce91ec326375a1d1.jpg,1,1,0
WSSV-68-img-2_jpg.rf.879b0360826a4920c877d918e92a7cd9.jpg,1,0,0
Healthy-131-img-3_jpg.rf.64f61997b9ad4a3c5df3878b0a2c9a84.jpg,0,0,1
WSSV-26-img-2_jpg.rf.11627dd10974e15072d05480a3f5a9eb.jpg,1,0,0
WSSV-69-img-3_jpg.rf.7990f66d5a0d76a053106d0739c2aef4.jpg,1,0,0
WSSV_BG-22-img-2_jpg.rf.aa6021bdccd9967d4abdf0a5ea978b8b.jpg,1,1,0
BG-69-img-1_jpg.rf.8040c37eb26adf233ec576dcf98b42a0.jpg,1,0,0
WSSV-38-img-3_jpg.rf.2ebbdb4900e336dc7a00b5934afa20e5.jpg,1,0,0
WSSV-71-img-1_jpg.rf.a49404d2b12c0991ef4b4f65caa59996.jpg,1,0,0
BG-24-img-2_jpg.rf.cc90552782efd5d6a7a29414ccd5f15c.jpg,1,0,0
WSSV_BG-7-img-3_jpg.rf.fa32be0fd535645e62ff84f31c7661b0.jpg,1,1,0
WSSV_BG-54-img-2_jpg.rf.3787a3bf25e6d81b1190d093c87fbd20.jpg,1,1,0
WSSV-25-img-2_jpg.rf.0c367b7812f2e4c68a5da1a2cd463930.jpg,1,0,0
WSSV-18-img-3_jpg.rf.2b8c97ac7ab64ffa769c68b3f8e73e1a.jpg,1,0,0
WSSV-1-img-3_jpg.rf.7bc1f77079aa3c4371d1eb9a74b803f1.jpg,1,0,0
BG-47-img-1_jpg.rf.e4540beb58da072349362b76c8348d1f.jpg,1,0,0
BG-58-img-3_jpg.rf.88437825943784bb1855344b3fe27ec0.jpg,1,0,0
Healthy-96-img-1_jpg.rf.4231b815cfb4f8e50f6f3b0f1195f99e.jpg,0,0,1
WSSV_BG-75-img-2_jpg.rf.0bc0796f550372b0c6da3505bcdb5490.jpg,1,1,0
WSSV_BG-25-img-2_jpg.rf.3e3fcda31c69ad2f24f0c739ce125fd7.jpg,1,1,0
WSSV-25-img-1_jpg.rf.26418dcde07ebe27203d9a5291f80f95.jpg,1,0,0
Healthy-75-img-3_jpg.rf.44a784b750cfb2166beff8bf9c1566bc.jpg,0,0,1
WSSV-15-img-2_jpg.rf.c7f04e97322153b8d540a73ef82e5b96.jpg,1,0,0
Healthy-16-img-1_jpg.rf.77082aa8201b01079c4b420bd5a12a84.jpg,0,0,1
BG-54-img-1_jpg.rf.c510f92eda0a57b60cc70824144c8b3b.jpg,1,0,0
WSSV_BG-67-img-2_jpg.rf.fc9428e6188910b2fb63153131fae4bb.jpg,1,1,0
BG-22-img-2_jpg.rf.feaae4e4f98cb46bffc2ece0cbbf8ccc.jpg,1,0,0
BG-8-img-2_jpg.rf.cbd4b8c7d44b39f1bd6213450dbbba1f.jpg,1,0,0
Healthy-52-img-2_jpg.rf.0db7c30f63fdee1af704211fb37b45c9.jpg,0,0,1
Healthy-58-img-2_jpg.rf.a72f2d536b000ea5ed56141c4817cd13.jpg,0,0,1
Healthy-113-img-2_jpg.rf.897add93b8fd5c6d88bc31366f84de44.jpg,0,0,1
Healthy-125-img-2_jpg.rf.c39192e0559aefedbc6b2300e129d1ea.jpg,0,0,1
Healthy-136-img-2_jpg.rf.d9e96aa094978fbdeb36c97501e3f2ea.jpg,0,0,1
Healthy-25-img-2_jpg.rf.273934df44daa003bf57cc615b364e9e.jpg,0,0,1
WSSV_BG-1-img-3_jpg.rf.080dd0ac1b466e8b0b90a334ed9d8e99.jpg,1,1,0
BG-20-img-2_jpg.rf.897ad8fa6514f5e8cb730edf788ad2aa.jpg,1,0,0
WSSV-48-img-3_jpg.rf.2612127a7f2d1ee49ecab3f86776fe66.jpg,1,0,0
BG-24-img-1_jpg.rf.e685315fb64bb2ce033957254497354d.jpg,1,0,0
Healthy-4-img-1_jpg.rf.041a68c7bf37e919d8d04e482672c30d.jpg,0,0,1
BG-27-img-1_jpg.rf.97828ba18f35bc514608cb17cbc99e7a.jpg,1,0,0
WSSV-16-img-2_jpg.rf.e7161833ae83e7db3c7ef1fb05a348db.jpg,1,0,0
Healthy-95-img-2_jpg.rf.2012ee9140cdf31a48f701132c815020.jpg,0,0,1
WSSV-58-img-2_jpg.rf.3e71417fc25646878c9b4e661e4fe805.jpg,1,0,0
WSSV-116-img-3_jpg.rf.fc4b25c17120e2bf078aa96367fd99dc.jpg,1,0,0
WSSV-57-img-1_jpg.rf.0f2e1a57b4c737e426fa05dfb00af868.jpg,1,0,0
BG-15-img-2_jpg.rf.ff91ee5d810397b8d150248e7af02917.jpg,1,0,0
WSSV_BG-11-img-1_jpg.rf.25265f48c0302aaf1d4f16a458101329.jpg,1,1,0
WSSV-21-img-3_jpg.rf.44f21571ba3136aaf8ef063bcaf4d1a5.jpg,1,0,0
BG-60-img-2_jpg.rf.c91e9b6380d6e6696759e228ea28b35b.jpg,1,0,0
WSSV_BG-37-img-3_jpg.rf.1474c09b2421070e8550fa5aade29397.jpg,1,1,0
WSSV_BG-42-img-1_jpg.rf.679b18f14c0542d8b303904b589fe232.jpg,0,1,0
BG-61-img-2_jpg.rf.f02ccd7681ad983b3c0766c1b70627e8.jpg,1,0,0
Healthy-42-img-1_jpg.rf.5a3521e254b070ff1788bb93a3b57e6a.jpg,0,0,1
WSSV_BG-59-img-1_jpg.rf.0f7517a00c993b68ffe795654082b6fd.jpg,1,1,0
BG-30-img-1_jpg.rf.f139f3cc8a8fcb5aef730b00e77823a8.jpg,1,0,0
WSSV-109-img-1_jpg.rf.1c0b2799055a0dd5204d77ea1ec05091.jpg,1,0,0
WSSV-70-img-1_jpg.rf.d2924f4874693223182fe2d6e60283d6.jpg,1,0,0
WSSV-27-img-2_jpg.rf.ae6323c6aa64ff57a7c5a0b5ca691484.jpg,1,0,0
WSSV-40-img-3_jpg.rf.cf4b2fa359f45640077b14da5e95f3da.jpg,1,0,0
BG-71-img-1_jpg.rf.8f1560c9ee1b60f2295edb50082c6f93.jpg,1,0,0
Healthy-112-img-1_jpg.rf.199e8ffa77afe92f3b84b3a88b58230d.jpg,0,0,1
WSSV-41-img-1_jpg.rf.74b814d7942b716729e6439c9a51a5c5.jpg,1,0,0
WSSV_BG-17-img-3_jpg.rf.a7138903dcc6b329ffd481b2bb83abf0.jpg,1,1,0
Healthy-20-img-2_jpg.rf.b3524c1c9db31d1be1449e91283e2db6.jpg,0,0,1
WSSV_BG-52-img-3_jpg.rf.cea284cfcfbc8de0c2f43073b3c5ac6e.jpg,1,1,0
WSSV-7-img-1_jpg.rf.c6e4078928eaf64dcc5859833f676c19.jpg,1,0,0
Healthy-132-img-3_jpg.rf.bbbf750c7ee65eccdd2e1361f047b2bf.jpg,0,0,1
BG-1-img-3_jpg.rf.a13b67027f725795e10d54d26d1165f4.jpg,1,0,0
Healthy-29-img-1_jpg.rf.f21fc086199c0860f9bf7c45268eadf8.jpg,0,0,1
Healthy-126-img-2_jpg.rf.350d5465fef09f5b327a1779312ec969.jpg,0,0,1
Healthy-57-img-2_jpg.rf.b16b27cf5c1266a3b5777824374eede7.jpg,0,0,1
WSSV_BG-74-img-3_jpg.rf.84746052a4b98cdb530309474ca9ad93.jpg,1,1,0
WSSV-20-img-1_jpg.rf.d42946f3d7947e61a16c49f03f487af7.jpg,1,0,0
Healthy-102-img-2_jpg.rf.6343d1bc5015610f9adebd34caeddf9d.jpg,0,0,1
WSSV-40-img-1_jpg.rf.ee354246ff4bd79d4a87c7b0f9834631.jpg,1,0,0
WSSV-24-img-3_jpg.rf.a4e6222fd039a6b47839526477d27630.jpg,1,0,0
WSSV_BG-39-img-1_jpg.rf.1915f03a09af4b34909a086d09e90c09.jpg,1,1,0
Healthy-88-img-2_jpg.rf.d18abadcf4a71308b0d317de1890f317.jpg,0,0,1
Healthy-59-img-1_jpg.rf.dcef4a693714ab470867dbfdb4fefc1a.jpg,0,0,1
Healthy-67-img-3_jpg.rf.e141ca1b2e55cb12163667a2926e4fb5.jpg,0,0,1
Healthy-77-img-1_jpg.rf.ec5e77bfb0fb011c7c5500a05c693330.jpg,0,0,1
WSSV-93-img-3_jpg.rf.25f067fa187b5d997497d92b53083e90.jpg,1,0,0
Healthy-61-img-3_jpg.rf.2812ceeb641cdb976e6832d520393a65.jpg,0,0,1
Healthy-107-img-2_jpg.rf.41dbc1490b11e182cc561dbf9cc98eef.jpg,0,0,1
BG-55-img-1_jpg.rf.9b0fa9efd659f2a4db084e5b8f2fd306.jpg,1,0,0
WSSV-11-img-1_jpg.rf.1339444df144f15af43a089d9984b9a9.jpg,1,0,0
WSSV-7-img-2_jpg.rf.b7adc0e6d6cc7ba109db2a67bf69bd05.jpg,1,0,0
Healthy-123-img-1_jpg.rf.9c40234d04aaff911afa85c3bfed6191.jpg,0,0,1
WSSV_BG-26-img-1_jpg.rf.a9deb2422cb065b0a191d65f303f6b92.jpg,1,1,0
Healthy-72-img-2_jpg.rf.023afe225440dfd6d434fd39289841a4.jpg,0,0,1
Healthy-104-img-1_jpg.rf.551c92d8152d4d2058ec6cb6eeb28eee.jpg,0,0,1
WSSV-105-img-2_jpg.rf.881ac94627cebc5f82fc01fcb9a30c4a.jpg,1,0,0
Healthy-109-img-3_jpg.rf.b5148a7ab06d3ab8c294f3e417aee58c.jpg,0,0,1
WSSV_BG-52-img-2_jpg.rf.46e9af1fe182462f38b0609f4c11e762.jpg,1,1,0
Healthy-106-img-2_jpg.rf.62179c351f5c44119d5a6a6c9dd08e7a.jpg,0,0,1
Healthy-51-img-3_jpg.rf.33093951575ad686ab21265d2ee02f6b.jpg,0,0,1
BG-71-img-3_jpg.rf.225fc4802bc41bb230243550567a7c6f.jpg,1,0,0
WSSV_BG-58-img-2_jpg.rf.4215fcecb463f81ba09864d6ce0db379.jpg,0,1,0
WSSV-4-img-2_jpg.rf.ca2b655f0bcb7a41427630f101954bfc.jpg,1,0,0
WSSV_BG-57-img-3_jpg.rf.d4dfb7bbfdb817b4e2b18e60192664cd.jpg,1,1,0
Healthy-55-img-2_jpg.rf.f595d988eb962545c7757845814b724c.jpg,0,0,1
Healthy-15-img-1_jpg.rf.5eb30fd62508bccfde21eddc0727758b.jpg,0,0,1
WSSV-46-img-1_jpg.rf.3688da24c2285d0a347808c605e2004b.jpg,1,0,0
Healthy-35-img-1_jpg.rf.d94cf96fab764886313f210aa89a65c9.jpg,0,0,1
WSSV_BG-30-img-2_jpg.rf.920a6166df9283b91bede273eae860ca.jpg,1,1,0
WSSV_BG-44-img-2_jpg.rf.647af34bb925599a650a8ba8c1a656aa.jpg,1,1,0
BG-49-img-1_jpg.rf.8cc46946abc71f4122116f5b1a15bfcf.jpg,1,0,0
WSSV-33-img-1_jpg.rf.6e49a3b8f8a170aeb5590cd6b689f0af.jpg,1,0,0
Healthy-50-img-1_jpg.rf.8439abfcd3b768e5a546c8d1a50caa11.jpg,0,0,1
Healthy-2-img-3_jpg.rf.0e5d51664dc474cf0415b9195b5c8fbc.jpg,0,0,1
WSSV-70-img-2_jpg.rf.9c46845c1923519fd155d741a664ea0a.jpg,1,0,0
WSSV_BG-43-img-2_jpg.rf.9c304b2c62874b971958f6b7f3c03c85.jpg,1,1,0
WSSV-69-img-1_jpg.rf.12de845a25550d4faf9c01191a7e21c7.jpg,1,0,0
WSSV-67-img-2_jpg.rf.1560b5c6bb86422d8d51f412ce3cc316.jpg,1,0,0
Healthy-105-img-3_jpg.rf.e3b781e025ecd0144271c0db83b594c1.jpg,0,0,1
Healthy-3-img-3_jpg.rf.7b74b566f18dd96d7480c60b6d4233ab.jpg,0,0,1
Healthy-106-img-3_jpg.rf.2db1eecfc970b26be3d9709bb3d13b3a.jpg,0,0,1
BG-56-img-2_jpg.rf.f1ca36f0864b74e7da8ddd68ff14e059.jpg,1,0,0
Healthy-26-img-1_jpg.rf.84f25ff32f107617f7a62a1a79b0d214.jpg,0,0,1
WSSV_BG-66-img-3_jpg.rf.45036dc2f512f97f7fa7c33210ac8b83.jpg,1,1,0
Healthy-103-img-3_jpg.rf.3b884e309e538fbe7189eba037e37be0.jpg,0,0,1
BG-25-img-3_jpg.rf.398c8721d9823c64c7bb6be202728650.jpg,1,0,0
WSSV_BG-76-img-2_jpg.rf.83ff664cf3cde6e0885eb35fb69f400f.jpg,1,1,0
WSSV-66-img-2_jpg.rf.7e4245459df28becfc3829ea42a94193.jpg,1,0,0
Healthy-86-img-2_jpg.rf.814492d8cdc5857de56aa8725f84192b.jpg,0,0,1
Healthy-142-img-1_jpg.rf.a344434a366beb024681da8b17b51a3a.jpg,0,0,1
WSSV-101-img-1_jpg.rf.577c0266102346996df11068f2981272.jpg,1,0,0
Healthy-67-img-2_jpg.rf.18d75c9f6bc0e6d0fd084981f1f7a750.jpg,0,0,1
Healthy-112-img-2_jpg.rf.d4c74db05d4b42be4bafb103754b5632.jpg,0,0,1
WSSV-55-img-1_jpg.rf.6306a9ff2433c6f37afa2b1907d02e61.jpg,1,0,0
WSSV_BG-57-img-1_jpg.rf.edeff47c1354763572843bdb61a55df7.jpg,1,1,0
Healthy-48-img-1_jpg.rf.a57fca819038fff8ab57d8432a5b1c0e.jpg,0,0,1
WSSV-9-img-2_jpg.rf.7b195a11af1a79411486992f59d9f24a.jpg,1,0,0
WSSV-39-img-2_jpg.rf.08dbe20045cf7a6ac681c0e689bd1459.jpg,1,0,0
BG-13-img-2_jpg.rf.65ec78a9460f41a79bcb717d40756cfe.jpg,1,0,0
WSSV_BG-66-img-1_jpg.rf.fd9590c5550300c85da51f5f6474da92.jpg,1,1,0
Healthy-135-img-2_jpg.rf.ad6d4ebcdb69aaf64c402c61e67a33e6.jpg,0,0,1
BG-68-img-1_jpg.rf.6db011a6b0578dc26e9ac2db3ca010fe.jpg,1,0,0
Healthy-86-img-3_jpg.rf.54318c2f602fc0fad8ed2f10d76ef88c.jpg,0,0,1
